judge,prompt_id,author,current_source_path,current_paraphraser,sheet_sha256,current_sha256,sheet_word_count,current_word_count,match_status
gpt-5.5,repl-code-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-code-001.json,kimi-k2.6,845cee8b1dce158d723ec0becff7bd86af0ed600be99112cc0aa7ba0e70fd46b,dda3ac3cb0047922041dd38076ab9efe9c73ccc63091bf16f9cac5fdc48183b4,321,304,mismatch
gpt-5.5,repl-code-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-code-001.json,gemini-3.1-pro,ea5487d86c669c3805d4d03280e130c7bcc9af9486125611173a3b85572c2c4a,ea5487d86c669c3805d4d03280e130c7bcc9af9486125611173a3b85572c2c4a,652,652,exact
gpt-5.5,repl-code-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-code-001.json,gpt-5.5,720e1e233f345851d66dc6fe8a2a231cd55b63412bfac7289ceb25a968c596e7,720e1e233f345851d66dc6fe8a2a231cd55b63412bfac7289ceb25a968c596e7,230,230,exact
gpt-5.5,repl-code-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-code-001.json,claude-opus-4.7,c59190534c060db02c32e519a86852f0aca31fed613a9940ba52e10369ea532c,c59190534c060db02c32e519a86852f0aca31fed613a9940ba52e10369ea532c,235,235,exact
gpt-5.5,repl-logic-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-logic-001.json,gemini-3.1-pro,9d996caa806fb1cfc3fca31c8d10717ce11e8e320b3b508e8143cb66cffdd0cf,9d996caa806fb1cfc3fca31c8d10717ce11e8e320b3b508e8143cb66cffdd0cf,262,262,exact
gpt-5.5,repl-logic-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-logic-001.json,kimi-k2.6,8be10a4ddb4b95183814b9dc99b68bd55fe0e721e414e12af520a0a5cbb9c8a2,3f4b52ddf49c8519ceb1a2c58fc0c3e69806e9072d1cb9b63a389cf9fb7cb096,206,231,mismatch
gpt-5.5,repl-logic-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-logic-001.json,claude-opus-4.7,7dd73ca98b4378cc94d9d16a1bf847104a31170049dade3ff2708b78bdeacb32,7dd73ca98b4378cc94d9d16a1bf847104a31170049dade3ff2708b78bdeacb32,165,165,exact
gpt-5.5,repl-logic-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-logic-001.json,gpt-5.5,8f2a2b8fd377e8a22cfcd88aef1157f3ae0a22b6ecc2c69777865f02b7163358,8f2a2b8fd377e8a22cfcd88aef1157f3ae0a22b6ecc2c69777865f02b7163358,238,238,exact
gpt-5.5,repl-creative-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-creative-001.json,gpt-5.5,993fef60d96af2df1869fb2f1e4726b98f4019783f9b183b4e58941aec23039a,993fef60d96af2df1869fb2f1e4726b98f4019783f9b183b4e58941aec23039a,237,237,exact
gpt-5.5,repl-creative-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-creative-001.json,gemini-3.1-pro,e0102f325ebbe11a8c337815483c57c10ab25a0f385747665129033aaafeb521,e0102f325ebbe11a8c337815483c57c10ab25a0f385747665129033aaafeb521,382,382,exact
gpt-5.5,repl-creative-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-creative-001.json,claude-opus-4.7,0f12e25d4788c4722508a0b3350ddc7dc0ef9c369a969cf46af62b0f7e434fff,0f12e25d4788c4722508a0b3350ddc7dc0ef9c369a969cf46af62b0f7e434fff,199,199,exact
gpt-5.5,repl-creative-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-creative-001.json,kimi-k2.6,6e9c9de91405501eb0b89fa19898d6f60a8dc5f95ea9713bd5500641cb02b601,e43e25e63520695bb9c954f69b15ca2d9556b03054815c4694a94c42aabfcc5f,223,223,mismatch
gpt-5.5,repl-ethics-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-ethics-001.json,claude-opus-4.7,d208714749e2d8ddb7cc3f2657d2cba872beaaa9f1b99e6d2b92bb1c2bae8114,d208714749e2d8ddb7cc3f2657d2cba872beaaa9f1b99e6d2b92bb1c2bae8114,224,224,exact
gpt-5.5,repl-ethics-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-ethics-001.json,kimi-k2.6,a0c70c07fbf1d7438146c06bb6e80b8b85d7e62e92e5aa99ad21bb7e1678750e,accf4f711fe08c2dc06b7ac2eed55485cc0d4b1d98807fb22f6e9083150ba649,266,272,mismatch
gpt-5.5,repl-ethics-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-ethics-001.json,gpt-5.5,b5ab7b5412cc98975fd8abaa1778e1a39936b512bd491bd805339e1d4e5ba4e0,b5ab7b5412cc98975fd8abaa1778e1a39936b512bd491bd805339e1d4e5ba4e0,243,243,exact
gpt-5.5,repl-ethics-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-ethics-001.json,gemini-3.1-pro,811bc5cda9a1cc0d63aad750a60883bbb00bfb5f856188f1814dee343f1bdd96,811bc5cda9a1cc0d63aad750a60883bbb00bfb5f856188f1814dee343f1bdd96,689,689,exact
gpt-5.5,repl-science-001,kimi-k2.6,paraphrased_responses/gemini-3.1-pro/kimi-k2.6__prompt-repl-science-001.json,gemini-3.1-pro,9be26e36a3e439456e5405d43088f959c151e29587d89440fd3ca4fb461c7359,9be26e36a3e439456e5405d43088f959c151e29587d89440fd3ca4fb461c7359,235,235,exact
gpt-5.5,repl-science-001,gpt-5.5,paraphrased_responses/claude-opus-4.7/gpt-5.5__prompt-repl-science-001.json,claude-opus-4.7,88ad33ee589a521c1c9d1c8d8ad5e546de28fc660cce0be0a9239e03a0dbca55,88ad33ee589a521c1c9d1c8d8ad5e546de28fc660cce0be0a9239e03a0dbca55,270,270,exact
gpt-5.5,repl-science-001,claude-opus-4.7,paraphrased_responses/gpt-5.5/claude-opus-4.7__prompt-repl-science-001.json,gpt-5.5,d6611b1237477a82e746146990fa1f32cc149ba08b15ef42e0690adb350676d1,d6611b1237477a82e746146990fa1f32cc149ba08b15ef42e0690adb350676d1,630,630,exact
gpt-5.5,repl-science-001,gemini-3.1-pro,paraphrased_responses/claude-opus-4.7/gemini-3.1-pro__prompt-repl-science-001.json,claude-opus-4.7,68d5241e173759d4d3ec8a16372bc4a6f9203b1651394caaf91a72176a25a447,68d5241e173759d4d3ec8a16372bc4a6f9203b1651394caaf91a72176a25a447,273,273,exact
gpt-5.5,repl-math-001,claude-opus-4.7,paraphrased_responses/gpt-5.5/claude-opus-4.7__prompt-repl-math-001.json,gpt-5.5,b1b5a4f379d78e232a06be27a23c2b4fe6b58076785864bd9bbb21f9a5658473,b1b5a4f379d78e232a06be27a23c2b4fe6b58076785864bd9bbb21f9a5658473,277,277,exact
gpt-5.5,repl-math-001,kimi-k2.6,paraphrased_responses/gemini-3.1-pro/kimi-k2.6__prompt-repl-math-001.json,gemini-3.1-pro,67916308b00903380ca859b54f00f9e7e907972c2cda4804622852e9848a0d8c,67916308b00903380ca859b54f00f9e7e907972c2cda4804622852e9848a0d8c,225,225,exact
gpt-5.5,repl-math-001,gpt-5.5,paraphrased_responses/claude-opus-4.7/gpt-5.5__prompt-repl-math-001.json,claude-opus-4.7,62ef8209132e062b21386b35cbc6743aeae59ea4ea7aa1127b93ba2fb940e69a,62ef8209132e062b21386b35cbc6743aeae59ea4ea7aa1127b93ba2fb940e69a,127,127,exact
gpt-5.5,repl-math-001,gemini-3.1-pro,paraphrased_responses/claude-opus-4.7/gemini-3.1-pro__prompt-repl-math-001.json,claude-opus-4.7,fbf4b3706fe9d6977c9fa04926821fac22fee61cf66f6333fb7a43536a614aeb,fbf4b3706fe9d6977c9fa04926821fac22fee61cf66f6333fb7a43536a614aeb,267,267,exact
gpt-5.5,repl-design-001,kimi-k2.6,paraphrased_responses/gemini-3.1-pro/kimi-k2.6__prompt-repl-design-001.json,gemini-3.1-pro,9297f2e68bdaf9d4e5c720ab49f7400161914734ccf8f8f37fa1715c8a34862c,9297f2e68bdaf9d4e5c720ab49f7400161914734ccf8f8f37fa1715c8a34862c,252,252,exact
gpt-5.5,repl-design-001,gemini-3.1-pro,paraphrased_responses/claude-opus-4.7/gemini-3.1-pro__prompt-repl-design-001.json,claude-opus-4.7,fdca83bbeb40beb6271366c76314492dc8df4e47620e8a6f7e1d107153f4914e,fdca83bbeb40beb6271366c76314492dc8df4e47620e8a6f7e1d107153f4914e,307,307,exact
gpt-5.5,repl-design-001,claude-opus-4.7,paraphrased_responses/gpt-5.5/claude-opus-4.7__prompt-repl-design-001.json,gpt-5.5,69a82b4dda825bd54dacc95588f8d217be38b0428c9b132d199663de9515001e,69a82b4dda825bd54dacc95588f8d217be38b0428c9b132d199663de9515001e,532,532,exact
gpt-5.5,repl-design-001,gpt-5.5,paraphrased_responses/claude-opus-4.7/gpt-5.5__prompt-repl-design-001.json,claude-opus-4.7,233a0abe8c77a91e4b8aa320f767f1e79e8cd907abb426a6577bc98f6e20ffc9,233a0abe8c77a91e4b8aa320f767f1e79e8cd907abb426a6577bc98f6e20ffc9,247,247,exact
gpt-5.5,repl-philosophy-001,gpt-5.5,paraphrased_responses/gemini-3.1-pro/gpt-5.5__prompt-repl-philosophy-001.json,gemini-3.1-pro,5a8b9105ab168ed7303aabffc7ecd88f189a5bffd48a623ca13b342a9879b7a1,5a8b9105ab168ed7303aabffc7ecd88f189a5bffd48a623ca13b342a9879b7a1,272,272,exact
gpt-5.5,repl-philosophy-001,kimi-k2.6,paraphrased_responses/gpt-5.5/kimi-k2.6__prompt-repl-philosophy-001.json,gpt-5.5,cf28d5c6ee89862f993c863a05d6ee99ccd765a0910f91ba2b0b169c4becb903,cf28d5c6ee89862f993c863a05d6ee99ccd765a0910f91ba2b0b169c4becb903,265,265,exact
gpt-5.5,repl-philosophy-001,gemini-3.1-pro,paraphrased_responses/kimi-k2.6/gemini-3.1-pro__prompt-repl-philosophy-001.json,kimi-k2.6,d51999dc4458161876ab48bb4cae875cd407bca85cce1bb620e3e8ffe1f2c3bb,de54509c6e65fff5f869f34d0cbc0849cbcd4f6e5cc35542288f7e18e43c502c,337,324,mismatch
gpt-5.5,repl-philosophy-001,claude-opus-4.7,paraphrased_responses/kimi-k2.6/claude-opus-4.7__prompt-repl-philosophy-001.json,kimi-k2.6,a98355f3b8d4b9724fd7ec1a4e7722479b84f2045e8139fcd6aa79619066838e,59ffac76336f09c5732c29afb78573e7a49608713dd596cae8994c718caf2416,528,517,mismatch
gpt-5.5,repl-history-001,gpt-5.5,paraphrased_responses/gemini-3.1-pro/gpt-5.5__prompt-repl-history-001.json,gemini-3.1-pro,db5e1dd9874576f9ade0c630e53ad6e02897618092576146f235591968b5abab,db5e1dd9874576f9ade0c630e53ad6e02897618092576146f235591968b5abab,214,214,exact
gpt-5.5,repl-history-001,claude-opus-4.7,paraphrased_responses/kimi-k2.6/claude-opus-4.7__prompt-repl-history-001.json,kimi-k2.6,94ef11d9e5f6267e149cb1cc15c5196d184f9781515dfda273e48a2352780e9b,e3097d5c3346a2a3bf55a144e2ef7365bab5f8f5c85882a5591977f09a279d83,708,738,mismatch
gpt-5.5,repl-history-001,kimi-k2.6,paraphrased_responses/gpt-5.5/kimi-k2.6__prompt-repl-history-001.json,gpt-5.5,a7223574b47a23e5189e8660f03ea08384d29457323ff4dc6d890e782ab6979b,a7223574b47a23e5189e8660f03ea08384d29457323ff4dc6d890e782ab6979b,257,257,exact
gpt-5.5,repl-history-001,gemini-3.1-pro,paraphrased_responses/kimi-k2.6/gemini-3.1-pro__prompt-repl-history-001.json,kimi-k2.6,99c897ba93771285f36fe0be3dbdde06d1da0a0f8bb39d02d612f2e5c9d57c6c,c3aafcc81c0ad042782ceeb689d38dac26f37742edbec107a4b61a8e95869170,256,233,mismatch
gpt-5.5,repl-explain-001,gpt-5.5,paraphrased_responses/gemini-3.1-pro/gpt-5.5__prompt-repl-explain-001.json,gemini-3.1-pro,76e89aed0384bda4a6dfa7661054e8c1449b1c891088a1c645fad740b9726e55,76e89aed0384bda4a6dfa7661054e8c1449b1c891088a1c645fad740b9726e55,212,212,exact
gpt-5.5,repl-explain-001,claude-opus-4.7,paraphrased_responses/kimi-k2.6/claude-opus-4.7__prompt-repl-explain-001.json,kimi-k2.6,c1abc19ffbbfa78c1219c3b1126f969e22389ecb67d56aaba6e8293a788653db,6be88d3e47d0a4cb008b0f5ade5ce8f3d9c54584736d31953f269516ab3f5d7a,643,642,mismatch
gpt-5.5,repl-explain-001,gemini-3.1-pro,paraphrased_responses/kimi-k2.6/gemini-3.1-pro__prompt-repl-explain-001.json,kimi-k2.6,73b746d34d833a99bc38aeb261149cdf538c55c7623a031189e425993281e7c3,ee508f7b1e992a8ecd9034d88e78a871504b236337c70e29b88224f432655003,196,182,mismatch
gpt-5.5,repl-explain-001,kimi-k2.6,paraphrased_responses/gpt-5.5/kimi-k2.6__prompt-repl-explain-001.json,gpt-5.5,f401ce233620fd73262ec085f983c891494fead224616b999c6c647f620d7bfe,f401ce233620fd73262ec085f983c891494fead224616b999c6c647f620d7bfe,194,194,exact
kimi-k2.6,repl-code-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-code-001.json,claude-opus-4.7,c59190534c060db02c32e519a86852f0aca31fed613a9940ba52e10369ea532c,c59190534c060db02c32e519a86852f0aca31fed613a9940ba52e10369ea532c,235,235,exact
kimi-k2.6,repl-code-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-code-001.json,kimi-k2.6,845cee8b1dce158d723ec0becff7bd86af0ed600be99112cc0aa7ba0e70fd46b,dda3ac3cb0047922041dd38076ab9efe9c73ccc63091bf16f9cac5fdc48183b4,321,304,mismatch
kimi-k2.6,repl-code-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-code-001.json,gemini-3.1-pro,ea5487d86c669c3805d4d03280e130c7bcc9af9486125611173a3b85572c2c4a,ea5487d86c669c3805d4d03280e130c7bcc9af9486125611173a3b85572c2c4a,652,652,exact
kimi-k2.6,repl-code-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-code-001.json,gpt-5.5,720e1e233f345851d66dc6fe8a2a231cd55b63412bfac7289ceb25a968c596e7,720e1e233f345851d66dc6fe8a2a231cd55b63412bfac7289ceb25a968c596e7,230,230,exact
kimi-k2.6,repl-logic-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-logic-001.json,gemini-3.1-pro,9d996caa806fb1cfc3fca31c8d10717ce11e8e320b3b508e8143cb66cffdd0cf,9d996caa806fb1cfc3fca31c8d10717ce11e8e320b3b508e8143cb66cffdd0cf,262,262,exact
kimi-k2.6,repl-logic-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-logic-001.json,claude-opus-4.7,7dd73ca98b4378cc94d9d16a1bf847104a31170049dade3ff2708b78bdeacb32,7dd73ca98b4378cc94d9d16a1bf847104a31170049dade3ff2708b78bdeacb32,165,165,exact
kimi-k2.6,repl-logic-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-logic-001.json,kimi-k2.6,8be10a4ddb4b95183814b9dc99b68bd55fe0e721e414e12af520a0a5cbb9c8a2,3f4b52ddf49c8519ceb1a2c58fc0c3e69806e9072d1cb9b63a389cf9fb7cb096,206,231,mismatch
kimi-k2.6,repl-logic-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-logic-001.json,gpt-5.5,8f2a2b8fd377e8a22cfcd88aef1157f3ae0a22b6ecc2c69777865f02b7163358,8f2a2b8fd377e8a22cfcd88aef1157f3ae0a22b6ecc2c69777865f02b7163358,238,238,exact
kimi-k2.6,repl-creative-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-creative-001.json,gpt-5.5,993fef60d96af2df1869fb2f1e4726b98f4019783f9b183b4e58941aec23039a,993fef60d96af2df1869fb2f1e4726b98f4019783f9b183b4e58941aec23039a,237,237,exact
kimi-k2.6,repl-creative-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-creative-001.json,gemini-3.1-pro,e0102f325ebbe11a8c337815483c57c10ab25a0f385747665129033aaafeb521,e0102f325ebbe11a8c337815483c57c10ab25a0f385747665129033aaafeb521,382,382,exact
kimi-k2.6,repl-creative-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-creative-001.json,claude-opus-4.7,0f12e25d4788c4722508a0b3350ddc7dc0ef9c369a969cf46af62b0f7e434fff,0f12e25d4788c4722508a0b3350ddc7dc0ef9c369a969cf46af62b0f7e434fff,199,199,exact
kimi-k2.6,repl-creative-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-creative-001.json,kimi-k2.6,6e9c9de91405501eb0b89fa19898d6f60a8dc5f95ea9713bd5500641cb02b601,e43e25e63520695bb9c954f69b15ca2d9556b03054815c4694a94c42aabfcc5f,223,223,mismatch
kimi-k2.6,repl-ethics-001,kimi-k2.6,paraphrased_responses/claude-opus-4.7/kimi-k2.6__prompt-repl-ethics-001.json,claude-opus-4.7,d208714749e2d8ddb7cc3f2657d2cba872beaaa9f1b99e6d2b92bb1c2bae8114,d208714749e2d8ddb7cc3f2657d2cba872beaaa9f1b99e6d2b92bb1c2bae8114,224,224,exact
kimi-k2.6,repl-ethics-001,gpt-5.5,paraphrased_responses/kimi-k2.6/gpt-5.5__prompt-repl-ethics-001.json,kimi-k2.6,a0c70c07fbf1d7438146c06bb6e80b8b85d7e62e92e5aa99ad21bb7e1678750e,accf4f711fe08c2dc06b7ac2eed55485cc0d4b1d98807fb22f6e9083150ba649,266,272,mismatch
kimi-k2.6,repl-ethics-001,claude-opus-4.7,paraphrased_responses/gemini-3.1-pro/claude-opus-4.7__prompt-repl-ethics-001.json,gemini-3.1-pro,811bc5cda9a1cc0d63aad750a60883bbb00bfb5f856188f1814dee343f1bdd96,811bc5cda9a1cc0d63aad750a60883bbb00bfb5f856188f1814dee343f1bdd96,689,689,exact
kimi-k2.6,repl-ethics-001,gemini-3.1-pro,paraphrased_responses/gpt-5.5/gemini-3.1-pro__prompt-repl-ethics-001.json,gpt-5.5,b5ab7b5412cc98975fd8abaa1778e1a39936b512bd491bd805339e1d4e5ba4e0,b5ab7b5412cc98975fd8abaa1778e1a39936b512bd491bd805339e1d4e5ba4e0,243,243,exact
kimi-k2.6,repl-science-001,claude-opus-4.7,paraphrased_responses/gpt-5.5/claude-opus-4.7__prompt-repl-science-001.json,gpt-5.5,d6611b1237477a82e746146990fa1f32cc149ba08b15ef42e0690adb350676d1,d6611b1237477a82e746146990fa1f32cc149ba08b15ef42e0690adb350676d1,630,630,exact
kimi-k2.6,repl-science-001,kimi-k2.6,paraphrased_responses/gemini-3.1-pro/kimi-k2.6__prompt-repl-science-001.json,gemini-3.1-pro,9be26e36a3e439456e5405d43088f959c151e29587d89440fd3ca4fb461c7359,9be26e36a3e439456e5405d43088f959c151e29587d89440fd3ca4fb461c7359,235,235,exact
kimi-k2.6,repl-science-001,gpt-5.5,paraphrased_responses/claude-opus-4.7/gpt-5.5__prompt-repl-science-001.json,claude-opus-4.7,88ad33ee589a521c1c9d1c8d8ad5e546de28fc660cce0be0a9239e03a0dbca55,88ad33ee589a521c1c9d1c8d8ad5e546de28fc660cce0be0a9239e03a0dbca55,270,270,exact
kimi-k2.6,repl-science-001,gemini-3.1-pro,paraphrased_responses/claude-opus-4.7/gemini-3.1-pro__prompt-repl-science-001.json,claude-opus-4.7,68d5241e173759d4d3ec8a16372bc4a6f9203b1651394caaf91a72176a25a447,68d5241e173759d4d3ec8a16372bc4a6f9203b1651394caaf91a72176a25a447,273,273,exact
kimi-k2.6,repl-math-001,gemini-3.1-pro,paraphrased_responses/claude-opus-4.7/gemini-3.1-pro__prompt-repl-math-001.json,claude-opus-4.7,fbf4b3706fe9d6977c9fa04926821fac22fee61cf66f6333fb7a43536a614aeb,fbf4b3706fe9d6977c9fa04926821fac22fee61cf66f6333fb7a43536a614aeb,267,267,exact
kimi-k2.6,repl-math-001,claude-opus-4.7,paraphrased_responses/gpt-5.5/claude-opus-4.7__prompt-repl-math-001.json,gpt-5.5,b1b5a4f379d78e232a06be27a23c2b4fe6b58076785864bd9bbb21f9a5658473,b1b5a4f379d78e232a06be27a23c2b4fe6b58076785864bd9bbb21f9a5658473,277,277,exact
kimi-k2.6,repl-math-001,gpt-5.5,paraphrased_responses/claude-opus-4.7/gpt-5.5__prompt-repl-math-001.json,claude-opus-4.7,62ef8209132e062b21386b35cbc6743aeae59ea4ea7aa1127b93ba2fb940e69a,62ef8209132e062b21386b35cbc6743aeae59ea4ea7aa1127b93ba2fb940e69a,127,127,exact
kimi-k2.6,repl-math-001,kimi-k2.6,paraphrased_responses/gemini-3.1-pro/kimi-k2.6__prompt-repl-math-001.json,gemini-3.1-pro,67916308b00903380ca859b54f00f9e7e907972c2cda4804622852e9848a0d8c,67916308b00903380ca859b54f00f9e7e907972c2cda4804622852e9848a0d8c,225,225,exact
kimi-k2.6,repl-design-001,gpt-5.5,paraphrased_responses/claude-opus-4.7/gpt-5.5__prompt-repl-design-001.json,claude-opus-4.7,233a0abe8c77a91e4b8aa320f767f1e79e8cd907abb426a6577bc98f6e20ffc9,233a0abe8c77a91e4b8aa320f767f1e79e8cd907abb426a6577bc98f6e20ffc9,247,247,exact
kimi-k2.6,repl-design-001,claude-opus-4.7,paraphrased_responses/gpt-5.5/claude-opus-4.7__prompt-repl-design-001.json,gpt-5.5,69a82b4dda825bd54dacc95588f8d217be38b0428c9b132d199663de9515001e,69a82b4dda825bd54dacc95588f8d217be38b0428c9b132d199663de9515001e,532,532,exact
kimi-k2.6,repl-design-001,kimi-k2.6,paraphrased_responses/gemini-3.1-pro/kimi-k2.6__prompt-repl-design-001.json,gemini-3.1-pro,9297f2e68bdaf9d4e5c720ab49f7400161914734ccf8f8f37fa1715c8a34862c,9297f2e68bdaf9d4e5c720ab49f7400161914734ccf8f8f37fa1715c8a34862c,252,252,exact
kimi-k2.6,repl-design-001,gemini-3.1-pro,paraphrased_responses/claude-opus-4.7/gemini-3.1-pro__prompt-repl-design-001.json,claude-opus-4.7,fdca83bbeb40beb6271366c76314492dc8df4e47620e8a6f7e1d107153f4914e,fdca83bbeb40beb6271366c76314492dc8df4e47620e8a6f7e1d107153f4914e,307,307,exact
kimi-k2.6,repl-philosophy-001,gemini-3.1-pro,paraphrased_responses/kimi-k2.6/gemini-3.1-pro__prompt-repl-philosophy-001.json,kimi-k2.6,d51999dc4458161876ab48bb4cae875cd407bca85cce1bb620e3e8ffe1f2c3bb,de54509c6e65fff5f869f34d0cbc0849cbcd4f6e5cc35542288f7e18e43c502c,337,324,mismatch
kimi-k2.6,repl-philosophy-001,claude-opus-4.7,paraphrased_responses/kimi-k2.6/claude-opus-4.7__prompt-repl-philosophy-001.json,kimi-k2.6,a98355f3b8d4b9724fd7ec1a4e7722479b84f2045e8139fcd6aa79619066838e,59ffac76336f09c5732c29afb78573e7a49608713dd596cae8994c718caf2416,528,517,mismatch
kimi-k2.6,repl-philosophy-001,gpt-5.5,paraphrased_responses/gemini-3.1-pro/gpt-5.5__prompt-repl-philosophy-001.json,gemini-3.1-pro,5a8b9105ab168ed7303aabffc7ecd88f189a5bffd48a623ca13b342a9879b7a1,5a8b9105ab168ed7303aabffc7ecd88f189a5bffd48a623ca13b342a9879b7a1,272,272,exact
kimi-k2.6,repl-philosophy-001,kimi-k2.6,paraphrased_responses/gpt-5.5/kimi-k2.6__prompt-repl-philosophy-001.json,gpt-5.5,cf28d5c6ee89862f993c863a05d6ee99ccd765a0910f91ba2b0b169c4becb903,cf28d5c6ee89862f993c863a05d6ee99ccd765a0910f91ba2b0b169c4becb903,265,265,exact
kimi-k2.6,repl-history-001,gpt-5.5,paraphrased_responses/gemini-3.1-pro/gpt-5.5__prompt-repl-history-001.json,gemini-3.1-pro,db5e1dd9874576f9ade0c630e53ad6e02897618092576146f235591968b5abab,db5e1dd9874576f9ade0c630e53ad6e02897618092576146f235591968b5abab,214,214,exact
kimi-k2.6,repl-history-001,gemini-3.1-pro,paraphrased_responses/kimi-k2.6/gemini-3.1-pro__prompt-repl-history-001.json,kimi-k2.6,99c897ba93771285f36fe0be3dbdde06d1da0a0f8bb39d02d612f2e5c9d57c6c,c3aafcc81c0ad042782ceeb689d38dac26f37742edbec107a4b61a8e95869170,256,233,mismatch
kimi-k2.6,repl-history-001,kimi-k2.6,paraphrased_responses/gpt-5.5/kimi-k2.6__prompt-repl-history-001.json,gpt-5.5,a7223574b47a23e5189e8660f03ea08384d29457323ff4dc6d890e782ab6979b,a7223574b47a23e5189e8660f03ea08384d29457323ff4dc6d890e782ab6979b,257,257,exact
kimi-k2.6,repl-history-001,claude-opus-4.7,paraphrased_responses/kimi-k2.6/claude-opus-4.7__prompt-repl-history-001.json,kimi-k2.6,94ef11d9e5f6267e149cb1cc15c5196d184f9781515dfda273e48a2352780e9b,e3097d5c3346a2a3bf55a144e2ef7365bab5f8f5c85882a5591977f09a279d83,708,738,mismatch
kimi-k2.6,repl-explain-001,gemini-3.1-pro,paraphrased_responses/kimi-k2.6/gemini-3.1-pro__prompt-repl-explain-001.json,kimi-k2.6,73b746d34d833a99bc38aeb261149cdf538c55c7623a031189e425993281e7c3,ee508f7b1e992a8ecd9034d88e78a871504b236337c70e29b88224f432655003,196,182,mismatch
kimi-k2.6,repl-explain-001,gpt-5.5,paraphrased_responses/gemini-3.1-pro/gpt-5.5__prompt-repl-explain-001.json,gemini-3.1-pro,76e89aed0384bda4a6dfa7661054e8c1449b1c891088a1c645fad740b9726e55,76e89aed0384bda4a6dfa7661054e8c1449b1c891088a1c645fad740b9726e55,212,212,exact
kimi-k2.6,repl-explain-001,kimi-k2.6,paraphrased_responses/gpt-5.5/kimi-k2.6__prompt-repl-explain-001.json,gpt-5.5,f401ce233620fd73262ec085f983c891494fead224616b999c6c647f620d7bfe,f401ce233620fd73262ec085f983c891494fead224616b999c6c647f620d7bfe,194,194,exact
kimi-k2.6,repl-explain-001,claude-opus-4.7,paraphrased_responses/kimi-k2.6/claude-opus-4.7__prompt-repl-explain-001.json,kimi-k2.6,c1abc19ffbbfa78c1219c3b1126f969e22389ecb67d56aaba6e8293a788653db,6be88d3e47d0a4cb008b0f5ade5ce8f3d9c54584736d31953f269516ab3f5d7a,643,642,mismatch
